Date,Time,Latitude,Longitude,depth,Mag,Location
21-Jul-25, 06:57 PM,19.79,121.28,36,2.6,062 km N 19° W of Calayan (Cagayan)
21-Jul-25, 06:39 PM,8.21,127.28,11,2.4,098 km N 79° E of Lingig (Surigao Del Sur)
21-Jul-25, 06:36 PM,8.26,127.39,19,3.5,111 km N 77° E of Lingig (Surigao Del Sur)
21-Jul-25, 06:22 PM,6.83,124.54,33,1.7,009 km N 89° E of Ampatuan (Maguindanao Del Sur)
21-Jul-25, 05:41 PM,8.26,127.47,84,2.8,119 km N 78° E of Lingig (Surigao Del Sur)
21-Jul-25, 04:34 PM,8.27,127.37,27,2.9,109 km N 77° E of Lingig (Surigao Del Sur)
21-Jul-25, 04:26 PM,5.15,127.09,3,2.8,180 km S 62° E of Jose Abad Santos (Davao Occidental)
21-Jul-25, 04:15 PM,17.24,122.85,34,2.7,049 km N 67° E of Palanan (Isabela)
21-Jul-25, 03:18 PM,8.21,127.21,15,2,090 km N 78° E of Lingig (Surigao Del Sur)
21-Jul-25, 02:41 PM,12.98,124.43,28,2,027 km S 77° E of Prieto Diaz (Sorsogon)
21-Jul-25, 02:34 PM,8.24,127.57,30,2.4,129 km N 80° E of Lingig (Surigao Del Sur)
21-Jul-25, 02:25 PM,15.49,122.34,7,3,083 km S 30° E of Dinalungan (Aurora)
21-Jul-25, 02:08 PM,11.35,124.56,9,2.6,008 km S 76° E of Leyte (Leyte)
21-Jul-25, 02:05 PM,8.23,127.4,54,2.6,111 km N 79° E of Lingig (Surigao Del Sur)
21-Jul-25, 01:35 PM,16.81,120.98,33,1.9,004 km S 38° W of Hungduan (Ifugao)
21-Jul-25, 12:14 PM,13.64,123.81,33,2.3,010 km S 41° E of Presentacion (Camarines Sur)
21-Jul-25, 09:39 AM,18.57,120.65,33,1.5,007 km N 09° E of Burgos (Ilocos Norte)
21-Jul-25, 09:09 AM,8.81,126.24,85,2.4,007 km N 76° W of Marihatag (Surigao Del Sur)
21-Jul-25, 05:09 AM,10.06,126.13,15,2.4,007 km N 48° E of Burgos (Surigao Del Norte)
21-Jul-25, 05:07 AM,17.43,122.43,33,2.9,018 km N 53° E of Divilacan (Isabela)
21-Jul-25, 05:02 AM,11.35,126.29,23,3.1,069 km N 66° E of Mercedes (Eastern Samar)
21-Jul-25, 04:18 AM,5.28,126.24,103,2.9,088 km S 76° E of Sarangani Island (Municipality Of Sarangani) (Davao Occidental)
21-Jul-25, 03:52 AM,5.5,125.33,7,3.1,014 km N 47° W of Balut Island (Municipality Of Sarangani) (Davao Occidental)
21-Jul-25, 03:51 AM,13.16,123.98,32,1.5,013 km N 71° E of Manito (Albay)
21-Jul-25, 03:31 AM,9.94,122.32,12,2.3,022 km N 34° W of City Of Sipalay (Negros Occidental)
21-Jul-25, 03:31 AM,8.91,126.57,18,2.3,030 km S 88° E of Cagwait (Surigao Del Sur)
21-Jul-25, 02:59 AM,9.78,125.49,21,2.4,002 km S 36° W of City Of Surigao (Surigao Del Norte)
21-Jul-25, 02:46 AM,15.01,122.7,3,2,052 km N 49° E of Jomalig (Quezon)
21-Jul-25, 02:28 AM,9.43,126.35,11,2.9,025 km N 45° E of Cortes (Surigao Del Sur)
21-Jul-25, 02:17 AM,9.04,122.51,9,3,043 km S 19° W of Basay (Negros Oriental)
21-Jul-25, 01:48 AM,8,125.84,32,1.9,015 km S 59° W of Veruela (Agusan Del Sur)
21-Jul-25, 01:30 AM,9.23,126.44,29,1.8,028 km S 80° E of Cortes (Surigao Del Sur)
21-Jul-25, 01:05 AM,9.21,126.35,28,2.4,019 km S 68° E of Cortes (Surigao Del Sur)
21-Jul-25, 12:40 AM,9.16,126.33,25,4.8,018 km N 35° E of Tago (Surigao Del Sur)
21-Jul-25, 12:27 AM,9.08,122.52,31,4,039 km S 21° W of Basay (Negros Oriental)
20-Jul-25, 11:59 PM,17.48,120.02,3,2.5,039 km S 79° W of Caoayan (Ilocos Sur)
20-Jul-25, 11:57 PM,10.26,125.07,4,1.6,004 km S 24° E of Libagon (Southern Leyte)
20-Jul-25, 10:29 PM,10.9,124.85,11,2.4,009 km S 34° W of Burauen (Leyte)
20-Jul-25, 10:22 PM,10.88,124.8,32,1.5,014 km S 44° W of Burauen (Leyte)
20-Jul-25, 10:21 PM,10.93,124.84,18,2.1,007 km S 48° W of Burauen (Leyte)
20-Jul-25, 10:07 PM,9.04,126.42,23,2.1,017 km N 63° E of Bayabas (Surigao Del Sur)
20-Jul-25, 09:43 PM,10.52,126.04,12,2.5,042 km S 54° E of Homonhon Island (Guiuan) (Eastern Samar)
20-Jul-25, 09:29 PM,9.81,125.63,32,1.6,013 km S 19° W of Cagdianao (Dinagat Islands)
20-Jul-25, 08:18 PM,13.67,120.6,93,1.6,018 km S 12° W of Calatagan (Batangas)
20-Jul-25, 07:56 PM,13.66,120.6,89,2.5,019 km S 12° W of Calatagan (Batangas)
20-Jul-25, 07:17 PM,8.27,126.62,33,2.2,033 km S 71° E of Hinatuan (Surigao Del Sur)
20-Jul-25, 07:12 PM,7.64,126.44,130,2.8,015 km N 62° W of Baganga (Davao Oriental)
20-Jul-25, 07:00 PM,10.57,122.74,66,2.1,005 km S 67° E of San Lorenzo (Guimaras)
20-Jul-25, 06:58 PM,8.31,125.98,4,2.4,009 km S 14° W of Rosario (Agusan Del Sur)
20-Jul-25, 06:57 PM,14.09,120.42,112,1.5,023 km N 87° W of Nasugbu (Batangas)
20-Jul-25, 02:47 PM,11.45,124.42,17,1.6,000 km N 45° W of Calubian (Leyte)
20-Jul-25, 02:22 PM,4.13,126.09,60,2.4,160 km S 28° E of Balut Island (Municipality Of Sarangani) (Davao Occidental)
20-Jul-25, 01:45 PM,19.73,121.4,33,5.5,052 km N 09° W of Calayan (Cagayan)
20-Jul-25, 01:29 PM,10.1,126.16,31,1.8,013 km N 44° E of Burgos (Surigao Del Norte)
20-Jul-25, 01:12 PM,8.98,126.16,27,1.6,010 km S 63° W of Tago (Surigao Del Sur)
20-Jul-25, 12:12 PM,6.09,127.01,82,3.6,121 km S 59° E of Governor Generoso (Davao Oriental)
20-Jul-25, 12:00 PM,13.66,120.58,90,1.6,020 km S 15° W of Calatagan (Batangas)
20-Jul-25, 10:50 AM,10.43,126.21,33,2,047 km N 18° E of Burgos (Surigao Del Norte)
20-Jul-25, 10:45 AM,10.41,126.16,59,1.9,044 km N 12° E of Burgos (Surigao Del Norte)
20-Jul-25, 10:29 AM,7.93,126.06,33,1.5,007 km S 29° E of Santa Josefa (Agusan Del Sur)
20-Jul-25, 09:06 AM,6.62,123.94,4,1.7,014 km N 61° W of Kalamansig (Sultan Kudarat)
20-Jul-25, 08:55 AM,8.78,127.67,32,3.4,152 km S 84° E of Cagwait (Surigao Del Sur)
20-Jul-25, 08:29 AM,8.26,127.53,26,4.9,125 km N 79° E of Lingig (Surigao Del Sur)
20-Jul-25, 08:26 AM,8.51,126.34,23,1.5,015 km N 02° E of Hinatuan (Surigao Del Sur)
20-Jul-25, 07:08 AM,7.81,124.18,16,2.7,002 km N 45° W of Bayang (Lanao Del Sur)
20-Jul-25, 04:58 AM,5.52,126.93,1,3.6,148 km S 73° E of Jose Abad Santos (Davao Occidental)
20-Jul-25, 04:29 AM,15.39,120.08,15,2.7,013 km N 25° E of Botolan (Zambales)
20-Jul-25, 04:15 AM,18.75,120.78,22,2.2,021 km N 01° W of Pagudpud (Ilocos Norte)
20-Jul-25, 03:45 AM,7.55,126.83,24,2.4,030 km S 85° E of Baganga (Davao Oriental)
20-Jul-25, 03:43 AM,12.91,121.24,36,1.4,023 km S 48° W of Socorro (Oriental Mindoro)
20-Jul-25, 01:47 AM,8.16,127.37,65,2.6,106 km N 83° E of Lingig (Surigao Del Sur)
20-Jul-25, 01:43 AM,9.74,125.41,16,2.1,004 km S 25° W of San Francisco (Surigao Del Norte)
20-Jul-25, 01:39 AM,10.34,125.22,13,2.2,004 km S 78° W of Hinundayan (Southern Leyte)
20-Jul-25, 12:25 AM,8.32,127.6,19,5.5,134 km N 77° E of Lingig (Surigao Del Sur)
19-Jul-25, 11:39 PM,7.52,125.87,34,2,005 km N 79° W of Mawab (Davao De Oro)
19-Jul-25, 10:45 PM,16.96,120,22,2.2,042 km N 73° W of Luna (La Union)
19-Jul-25, 08:43 PM,11.86,125.21,27,2.1,022 km N 66° E of Paranas (Samar)
19-Jul-25, 07:54 PM,18.24,119.08,1,3.9,151 km N 81° W of Currimao (Ilocos Norte)
19-Jul-25, 07:29 PM,9.81,125.84,124,2.4,016 km S 65° W of Del Carmen (Surigao Del Norte)
19-Jul-25, 06:58 PM,12.81,123.31,2,2.7,012 km S 36° E of Claveria (Masbate)
19-Jul-25, 04:57 PM,4.86,126.13,39,2.9,100 km S 52° E of Balut Island (Municipality Of Sarangani) (Davao Occidental)
19-Jul-25, 03:58 PM,19.94,121.17,8,4.4,081 km N 24° W of Calayan (Cagayan)
19-Jul-25, 03:45 PM,19.86,121.59,21,3.9,051 km N 42° W of Babuyan Island (Calayan) (Cagayan)
19-Jul-25, 03:41 PM,8.69,126.24,29,2.6,006 km S 20° E of San Agustin (Surigao Del Sur)
19-Jul-25, 02:41 PM,20.03,121.26,46,4.9,088 km N 15° W of Calayan (Cagayan)
19-Jul-25, 01:47 PM,10.21,125.81,23,2.7,028 km N 57° E of Basilisa (Dinagat Islands)
19-Jul-25, 11:44 AM,10.3,125.24,27,1.9,003 km N 32° W of Anahawan (Southern Leyte)
19-Jul-25, 11:28 AM,8.34,125.82,27,1.3,007 km N 16° E of La Paz (Agusan Del Sur)
19-Jul-25, 09:57 AM,9.21,126.77,5,2.9,059 km N 63° E of Bayabas (Surigao Del Sur)
19-Jul-25, 09:34 AM,19.97,121.21,21,5.2,083 km N 19° W of Calayan (Cagayan)
19-Jul-25, 08:35 AM,9.89,125.74,23,2.2,009 km S 60° E of Cagdianao (Dinagat Islands)
19-Jul-25, 06:36 AM,4.51,125.24,99,3.3,102 km S 11° W of Balut Island (Municipality Of Sarangani) (Davao Occidental)
19-Jul-25, 06:27 AM,8.57,125.89,11,2.3,004 km S 45° W of Prosperidad (Agusan Del Sur)
19-Jul-25, 04:17 AM,11.88,125.23,15,2.7,021 km S 82° W of Taft (Eastern Samar)
19-Jul-25, 03:57 AM,9.85,122.43,17,1.9,009 km N 03° W of City Of Sipalay (Negros Occidental)
19-Jul-25, 03:51 AM,9.53,125.51,33,2.1,012 km N 39° W of Kitcharao (Agusan Del Norte)
19-Jul-25, 01:14 AM,2.01,126.44,35,4.3,393 km S 17° E of Balut Island (Municipality Of Sarangani) (Davao Occidental)
19-Jul-25, 01:06 AM,7.86,126.79,16,2.5,038 km N 79° E of Cateel (Davao Oriental)
19-Jul-25, 12:09 AM,9.52,125.99,32,1.7,011 km S 12° E of Socorro (Surigao Del Norte)
18-Jul-25, 10:50 PM,5.89,125.52,15,2.2,014 km S 81° W of Jose Abad Santos (Davao Occidental)
18-Jul-25, 09:10 PM,6.33,126.92,97,3.1,095 km S 33° E of Tarragona (Davao Oriental)
18-Jul-25, 08:35 PM,11.97,125.09,35,2,012 km S 37° E of San Jose De Buan (Samar)
18-Jul-25, 08:17 PM,11.21,125.11,36,2.1,009 km S 28° E of Basey (Samar)
18-Jul-25, 06:51 PM,9.22,126.7,12,2.9,053 km N 58° E of Bayabas (Surigao Del Sur)
18-Jul-25, 06:40 PM,9.85,125.51,20,1.9,006 km N 17° E of City Of Surigao (Surigao Del Norte)
18-Jul-25, 06:22 PM,11.3,124.59,6,2.3,006 km N 88° W of Capoocan (Leyte)
18-Jul-25, 05:07 PM,8.67,126.61,28,1.4,037 km S 67° E of Marihatag (Surigao Del Sur)
18-Jul-25, 04:40 PM,13.89,120.58,10,1.3,009 km N 40° W of Calatagan (Batangas)
18-Jul-25, 04:30 PM,14.05,120.44,85,1.7,021 km S 82° W of Nasugbu (Batangas)
18-Jul-25, 04:24 PM,8.03,126.47,26,1.8,006 km S 82° E of Lingig (Surigao Del Sur)
18-Jul-25, 12:12 PM,9.97,126.03,16,3.3,003 km N 54° E of San Benito (Surigao Del Norte)
18-Jul-25, 11:43 AM,4.64,124.96,16,4,099 km S 31° W of Balut Island (Municipality Of Sarangani) (Davao Occidental)
18-Jul-25, 10:27 AM,4.02,125.45,109,3.3,155 km S 01° E of Balut Island (Municipality Of Sarangani) (Davao Occidental)
18-Jul-25, 07:57 AM,7.97,123.89,17,2,007 km S 18° W of Magsaysay (Lanao Del Norte)
18-Jul-25, 06:43 AM,8.76,121.8,22,3.1,112 km S 36° E of Cagayancillo (Palawan)
18-Jul-25, 03:48 AM,15.45,119.79,24,1.7,013 km N 82° W of Palauig (Zambales)
18-Jul-25, 03:10 AM,7.8,127.12,19,3,066 km N 68° E of Baganga (Davao Oriental)
18-Jul-25, 02:14 AM,7.37,124.93,2,2.2,012 km S 04° W of Damulog (Bukidnon)
18-Jul-25, 02:13 AM,11.89,124.82,28,2.2,014 km N 30° W of City Of Catbalogan (Samar)
18-Jul-25, 01:33 AM,16.11,119.89,10,2.5,006 km N 23° E of Burgos (Pangasinan)
18-Jul-25, 01:10 AM,13.64,120.65,112,1.8,022 km S 06° E of Calatagan (Batangas)
18-Jul-25, 12:18 AM,8.48,126.64,16,1.7,036 km N 69° E of Hinatuan (Surigao Del Sur)
17-Jul-25, 11:41 PM,7.99,125.95,31,1.3,008 km N 83° W of Santa Josefa (Agusan Del Sur)
17-Jul-25, 11:22 PM,10,126.09,30,1.6,003 km S 34° E of Burgos (Surigao Del Norte)
17-Jul-25, 11:20 PM,8.2,126.25,32,2,007 km S 75° W of City Of Bislig (Surigao Del Sur)
17-Jul-25, 11:18 PM,8.26,126.58,29,2,029 km N 79° E of City Of Bislig (Surigao Del Sur)
17-Jul-25, 10:29 PM,10.08,126.18,10,3.8,014 km N 60° E of Burgos (Surigao Del Norte)
17-Jul-25, 08:24 PM,11.34,126.26,2,2.6,066 km N 66° E of Mercedes (Eastern Samar)
17-Jul-25, 07:59 PM,7.78,126.77,22,3.3,035 km S 87° E of Cateel (Davao Oriental)
17-Jul-25, 07:31 PM,9.7,124.29,3,2,012 km S 03° W of Sierra Bullones (Bohol)
17-Jul-25, 07:18 PM,15.51,120.06,21,1.6,011 km S 78° E of Masinloc (Zambales)
17-Jul-25, 06:46 PM,12.45,124.69,33,1.5,008 km S 47° E of Catarman (Northern Samar)
17-Jul-25, 06:29 PM,9.11,126.29,25,1.9,012 km N 31° E of Tago (Surigao Del Sur)
17-Jul-25, 05:48 PM,8.16,126.52,32,1.6,017 km N 41° E of Lingig (Surigao Del Sur)
17-Jul-25, 04:05 PM,14.09,120.39,196,1.8,026 km N 86° W of Nasugbu (Batangas)
17-Jul-25, 03:18 PM,13.97,124.65,6,2.6,035 km N 53° E of Gigmoto (Catanduanes)
17-Jul-25, 03:16 PM,14.14,124.68,2,2.8,048 km N 62° E of Bagamanoc (Catanduanes)
17-Jul-25, 03:07 PM,9.32,125.64,13,3.6,011 km N 60° E of Santiago (Agusan Del Norte)
17-Jul-25, 12:44 PM,8.2,125.87,32,1.6,003 km N 30° E of Loreto (Agusan Del Sur)
17-Jul-25, 12:32 PM,9.09,125.94,145,2.4,017 km S 29° W of Carmen (Surigao Del Sur)
17-Jul-25, 11:25 AM,5.94,124.81,10,2.4,021 km S 75° E of Kiamba (Sarangani)
17-Jul-25, 09:33 AM,6.19,126.54,6,3,073 km S 45° E of Governor Generoso (Davao Oriental)
17-Jul-25, 08:32 AM,7.99,126.83,10,2.9,046 km S 84° E of Lingig (Surigao Del Sur)
17-Jul-25, 06:36 AM,9.51,125.94,2,2.4,013 km S 12° W of Socorro (Surigao Del Norte)
17-Jul-25, 04:46 AM,6.94,126.66,20,2.7,026 km S 62° E of Tarragona (Davao Oriental)
17-Jul-25, 02:06 AM,17.25,119.97,24,2.7,050 km S 84° W of Santiago (Ilocos Sur)
17-Jul-25, 12:01 AM,6.68,123.9,3,2.3,020 km N 75° W of Lebak (Sultan Kudarat)
16-Jul-25, 11:49 PM,6.71,123.9,7,2.2,021 km N 66° W of Lebak (Sultan Kudarat)
16-Jul-25, 10:55 PM,6.92,126.88,35,2.6,050 km S 49° E of Manay (Davao Oriental)
16-Jul-25, 10:40 PM,8.01,126.63,33,1.3,025 km S 84° E of Lingig (Surigao Del Sur)
16-Jul-25, 10:32 PM,17.42,120.18,21,3,026 km S 57° W of Caoayan (Ilocos Sur)
16-Jul-25, 10:09 PM,5.56,125.07,30,1.7,033 km S 27° W of Glan (Sarangani)
16-Jul-25, 09:57 PM,8.77,126.72,27,2.3,047 km S 87° E of Marihatag (Surigao Del Sur)
16-Jul-25, 09:38 PM,13.72,124.37,7,1.9,007 km S 17° W of Gigmoto (Catanduanes)
16-Jul-25, 09:22 PM,6.76,125.05,5,2.5,021 km S 68° E of Tulunan (Cotabato)
16-Jul-25, 08:57 PM,13.46,120.61,33,1.9,013 km N 83° W of Abra De Ilog (Occidental Mindoro)
16-Jul-25, 08:46 PM,13.22,124.07,34,1.5,007 km N 63° W of Rapu-rapu (Albay)
16-Jul-25, 07:52 PM,18.73,120.7,11,2.5,021 km N 26° W of Pagudpud (Ilocos Norte)
16-Jul-25, 07:37 PM,19.15,120.43,12,3.7,076 km N 30° W of Pagudpud (Ilocos Norte)
16-Jul-25, 06:38 PM,10.26,126.12,7,2,027 km N 11° E of Burgos (Surigao Del Norte)
16-Jul-25, 06:35 PM,8.67,124.44,30,2,009 km N 23° E of Gitagum (Misamis Oriental)
16-Jul-25, 05:18 PM,6.24,126,123,1.6,034 km N 82° E of Don Marcelino (Davao Occidental)
16-Jul-25, 05:14 PM,10.29,125.88,20,2.8,033 km S 77° E of Loreto (Dinagat Islands)
16-Jul-25, 12:40 PM,6.47,126.46,22,2.5,047 km S 65° E of Governor Generoso (Davao Oriental)
16-Jul-25, 10:35 AM,18.52,120.55,14,2.1,010 km N 86° W of Burgos (Ilocos Norte)
16-Jul-25, 09:40 AM,18.57,120.69,9,1.7,008 km N 39° E of Burgos (Ilocos Norte)
16-Jul-25, 09:03 AM,18.64,120.54,16,4.5,018 km N 39° W of Burgos (Ilocos Norte)
16-Jul-25, 06:42 AM,5.92,126.11,138,3.7,051 km N 90° E of Jose Abad Santos (Davao Occidental)
16-Jul-25, 05:34 AM,8.51,126.68,4,2.6,040 km N 67° E of Hinatuan (Surigao Del Sur)
16-Jul-25, 04:56 AM,16.38,122.13,18,2,008 km S 81° W of Dilasag (Aurora)
16-Jul-25, 04:41 AM,8.23,124.22,23,1.5,008 km N 54° E of Linamon (Lanao Del Norte)
16-Jul-25, 04:31 AM,13.09,120.57,20,1.6,015 km S 10° W of Mamburao (Occidental Mindoro)
16-Jul-25, 04:17 AM,18.32,120.57,23,2.1,005 km S 78° W of Pasuquin (Ilocos Norte)
16-Jul-25, 04:11 AM,16.32,119.82,49,1.7,011 km S 46° W of Bolinao (Pangasinan)
16-Jul-25, 03:37 AM,11.86,125.62,30,1.9,018 km N 75° E of Sulat (Eastern Samar)
16-Jul-25, 03:26 AM,10.04,125.19,11,2.5,004 km S 68° E of San Francisco (Southern Leyte)
16-Jul-25, 03:19 AM,18.42,120.98,15,1.3,009 km S 60° E of Adams (Ilocos Norte)
16-Jul-25, 03:14 AM,15.2,120.29,32,1.4,025 km N 81° E of Cabangan (Zambales)
16-Jul-25, 03:01 AM,19.46,121.95,23,1.9,007 km S 38° E of Babuyan Island (Calayan) (Cagayan)
16-Jul-25, 02:57 AM,9.36,126.16,33,1.7,010 km N 23° W of Cortes (Surigao Del Sur)
16-Jul-25, 02:38 AM,16.08,119.98,18,2.2,004 km N 70° E of Mabini (Pangasinan)
16-Jul-25, 02:04 AM,18.42,120.81,18,1.7,010 km N 21° W of Pagudpud (Ilocos Norte)
16-Jul-25, 01:57 AM,7.34,126.27,34,2.3,016 km N 80° E of Maragusan (Davao De Oro)
16-Jul-25, 01:09 AM,12.76,123.52,24,2.2,021 km N 50° W of Monreal (Masbate)
16-Jul-25, 12:37 AM,13.53,120.4,29,1.3,015 km N 30° W of Paluan (Occidental Mindoro)
16-Jul-25, 12:29 AM,11.5,124.39,21,1.8,007 km S 07° W of Naval (Biliran)
16-Jul-25, 12:20 AM,7.6,125.72,34,1.4,002 km N 29° E of Kapalong (Davao Del Norte)
15-Jul-25, 11:56 PM,9.12,126.37,8,2.2,018 km N 55° E of Tago (Surigao Del Sur)
15-Jul-25, 11:48 PM,12.7,123.58,10,2,011 km N 52° W of Monreal (Masbate)
15-Jul-25, 11:41 PM,8.85,126.5,32,1.6,023 km S 72° E of Cagwait (Surigao Del Sur)
15-Jul-25, 11:25 PM,10.55,124.85,34,1.4,014 km N 67° E of Inopacan (Leyte)
15-Jul-25, 11:19 PM,8.53,125.71,27,1.8,012 km N 40° W of Talacogon (Agusan Del Sur)
15-Jul-25, 10:59 PM,6.87,125.08,13,2.4,010 km S 07° W of Makilala (Cotabato)
15-Jul-25, 10:51 PM,18.25,120.84,30,1.5,012 km N 12° E of Carasi (Ilocos Norte)
15-Jul-25, 10:44 PM,6.27,126.99,32,3.8,110 km S 67° E of Governor Generoso (Davao Oriental)
15-Jul-25, 09:58 PM,21.41,120.99,15,4.8,112 km N 52° W of Itbayat (Batanes)
15-Jul-25, 09:28 PM,19.89,121.21,126,2.6,075 km N 22° W of Calayan (Cagayan)
15-Jul-25, 09:24 PM,7.92,122.87,31,1.4,010 km S 19° E of Godod (Zamboanga Del Norte)
15-Jul-25, 09:11 PM,11.49,124.4,27,2.1,006 km N 26° W of Calubian (Leyte)
15-Jul-25, 08:19 PM,10.62,126.15,13,3.3,049 km S 74° E of Homonhon Island (Guiuan) (Eastern Samar)
15-Jul-25, 08:09 PM,13.3,120.14,31,1.3,037 km S 70° W of Paluan (Occidental Mindoro)
15-Jul-25, 07:03 PM,18.33,120.91,6,1.6,015 km S 03° E of Adams (Ilocos Norte)
15-Jul-25, 06:59 PM,8.33,127.35,20,3.5,109 km N 73° E of Lingig (Surigao Del Sur)
15-Jul-25, 06:41 PM,9.71,124.66,8,1.7,010 km S 65° E of Anda (Bohol)
15-Jul-25, 05:22 PM,18.48,120.93,7,1.7,004 km N 64° E of Adams (Ilocos Norte)
15-Jul-25, 05:01 PM,10.03,121.52,22,2.4,063 km S 45° W of Anini-y (Antique)
15-Jul-25, 04:54 PM,8.06,126.77,15,2.8,040 km N 87° E of Lingig (Surigao Del Sur)
15-Jul-25, 04:04 PM,13.95,120.56,130,1.6,016 km N 32° W of Calatagan (Batangas)
15-Jul-25, 01:33 PM,8.04,127.16,2,2.9,083 km N 71° E of Cateel (Davao Oriental)
15-Jul-25, 12:09 PM,3.47,126.42,46,4.4,242 km S 27° E of Balut Island (Municipality Of Sarangani) (Davao Occidental)
15-Jul-25, 12:06 PM,8.99,123.44,12,2.6,019 km S 17° W of San Juan (Siquijor)
15-Jul-25, 11:46 AM,19,121.25,14,3.2,013 km S 21° E of Dalupiri Island (Calayan) (Cagayan)
15-Jul-25, 11:43 AM,12.61,120.76,27,1.7,020 km N 78° W of Calintaan (Occidental Mindoro)
15-Jul-25, 11:19 AM,7.72,126.68,35,2.4,021 km N 38° E of Baganga (Davao Oriental)
15-Jul-25, 10:57 AM,7.39,124.91,6,2.1,011 km S 18° W of Damulog (Bukidnon)
15-Jul-25, 10:41 AM,10.09,126.11,30,2.2,009 km N 29° E of Burgos (Surigao Del Norte)
15-Jul-25, 10:38 AM,18.49,120.25,44,5.5,042 km N 71° W of Pasuquin (Ilocos Norte)
15-Jul-25, 10:31 AM,9.13,122.26,33,2.6,052 km S 53° W of Basay (Negros Oriental)
15-Jul-25, 10:18 AM,8.5,125.64,37,2.2,017 km N 72° W of Talacogon (Agusan Del Sur)
15-Jul-25, 09:57 AM,13.56,120.68,116,1.4,014 km N 21° W of Abra De Ilog (Occidental Mindoro)
15-Jul-25, 09:42 AM,17.63,120.19,27,1.7,019 km N 76° W of Santa Catalina (Ilocos Sur)
15-Jul-25, 09:13 AM,7.36,124.94,4,3.5,013 km S 01° E of Damulog (Bukidnon)
15-Jul-25, 08:33 AM,16.74,121.01,5,1.7,007 km N 74° W of Asipulo (Ifugao)
15-Jul-25, 08:08 AM,17.94,119.87,3,2.6,065 km N 54° W of Santa Catalina (Ilocos Sur)
15-Jul-25, 07:38 AM,18.01,119.91,23,2,066 km N 46° W of Santa Catalina (Ilocos Sur)
15-Jul-25, 07:23 AM,5.15,125.32,188,3.6,032 km S 22° W of Balut Island (Municipality Of Sarangani) (Davao Occidental)
15-Jul-25, 07:22 AM,17.96,119.62,8,4.5,089 km N 63° W of Santa Catalina (Ilocos Sur)
15-Jul-25, 06:00 AM,17.84,120.72,11,1.3,010 km S 38° E of Nueva Era (Ilocos Norte)
15-Jul-25, 05:54 AM,13.51,121.06,29,2,003 km S 30° W of Verde Island (Batangas City) (Batangas)
15-Jul-25, 05:45 AM,17.9,120.8,32,2,015 km S 83° E of Nueva Era (Ilocos Norte)
15-Jul-25, 05:40 AM,12.2,124.5,19,1.4,017 km S 52° W of Lope De Vega (Northern Samar)
15-Jul-25, 04:40 AM,15.58,120.34,20,1.8,006 km S 45° W of Mayantoc (Tarlac)
15-Jul-25, 04:37 AM,13.7,120.58,90,1.8,015 km S 20° W of Calatagan (Batangas)
15-Jul-25, 04:36 AM,4.97,126.18,71,3.4,096 km S 55° E of Sarangani Island (Municipality Of Sarangani) (Davao Occidental)
15-Jul-25, 04:03 AM,11.97,121.4,4,2.8,017 km N 77° W of Caluya (Antique)
15-Jul-25, 03:50 AM,7.66,126.33,9,1.8,019 km S 44° W of Cateel (Davao Oriental)
15-Jul-25, 02:49 AM,8.76,126.32,27,1.4,006 km S 30° E of Marihatag (Surigao Del Sur)
15-Jul-25, 01:50 AM,12.55,123.36,34,1.4,006 km N 44° W of Aroroy (Masbate)
15-Jul-25, 01:33 AM,8.48,126.45,71,2.3,018 km N 45° E of Hinatuan (Surigao Del Sur)
15-Jul-25, 01:19 AM,14.76,121.88,26,1.3,009 km N 50° W of Polillo (Quezon)
15-Jul-25, 01:12 AM,6.11,127.01,16,2.7,120 km S 60° E of Governor Generoso (Davao Oriental)
15-Jul-25, 12:46 AM,8.39,125.8,31,1.4,007 km S 18° E of Talacogon (Agusan Del Sur)
15-Jul-25, 12:32 AM,12.25,120.48,3,1.7,041 km N 47° E of Coron (Palawan)
15-Jul-25, 12:09 AM,19.14,121.08,7,2.5,013 km N 76° W of Dalupiri Island (Calayan) (Cagayan)
15-Jul-25, 12:04 AM,6.21,125.95,143,2.4,028 km N 87° E of Don Marcelino (Davao Occidental)
15-Jul-25, 12:04 AM,14.93,119.9,26,1.6,020 km S 85° W of San Antonio (Zambales)
14-Jul-25, 11:39 PM,16.94,120.22,4,1.4,019 km N 61° W of Luna (La Union)
14-Jul-25, 11:05 PM,9.8,122.4,31,2,005 km N 50° W of City Of Sipalay (Negros Occidental)
14-Jul-25, 11:02 PM,19.12,120.99,9,2.1,023 km N 88° W of Dalupiri Island (Calayan) (Cagayan)
14-Jul-25, 10:55 PM,16.6,119.79,23,3.5,026 km N 25° W of Bolinao (Pangasinan)
14-Jul-25, 10:21 PM,13.73,120.68,190,2.9,012 km S 23° E of Calatagan (Batangas)
14-Jul-25, 09:41 PM,10.44,122.41,15,1.8,017 km S 58° W of Nueva Valencia (Guimaras)
14-Jul-25, 09:39 PM,13.85,120.57,166,1.9,008 km N 75° W of Calatagan (Batangas)
14-Jul-25, 09:22 PM,12.98,122.29,9,2,021 km N 80° E of Banton (Romblon)
14-Jul-25, 08:22 PM,13.55,120.64,2,1.5,015 km N 44° W of Abra De Ilog (Occidental Mindoro)
14-Jul-25, 08:05 PM,10.29,126.35,4,2.9,043 km N 46° E of Burgos (Surigao Del Norte)
